review_tag,hotel_star,address,services,price_range,hotel_name,review_score
"All reviews,fun spot,bluegreen owners,hot tub,master bedroom,fire pit,time share,international drive,screened patio,giant chess game,play basketball,miles from universal studios,full kitchen,washer and dryer,through rci,ping pong,hotel located,kids room,sand lake,walking distance,shopping outlets",3 star — Orlando's Sunshine Resort 3*,"5473 Del Verde Way,Orlando,FL,32819-8503","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Pool,
Spa,
Hot Tub,
Tennis Court,
Fitness Center with Gym / Workout Room ,
Suites,
Kitchenette,
Non-Smoking Rooms,
Family Rooms ,
Air Conditioning,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi,
Paid Internet ,
Free Parking,
Children Activities (Kid / Family Friendly),
Self-Serve Laundry,
Laundry Service,
Concierge ","
$141 - $235 (Based on Average Rates for a Standard Room)
","
,
Orlando's Sunshine Resort
",4
"All reviews,orlando airport,front desk,an early flight,next morning,spent one night here,port canaveral,rental car,room was clean,breakfast bar,an overnight stay,yogurt,shuttle service,free shuttle,free breakfast,hot breakfast,fridge and microwave,good nights sleep,within walking distance,other hotels,nice size",2.5 star — Holiday Inn Express Orlando Airport 2.5*,"7900 Conway Rd,Orlando,FL,32812-4000","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ),
Non-Smoking Hotel ,
Fitness Center with Gym / Workout Room,
Pool ,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Shuttle Bus Service,
Business Center with Internet Access,
Free Parking,
Airport Transportation,
Free Breakfast,
Meeting Rooms,
Multilingual Staff,
Breakfast Available,
Dry Cleaning,
Laundry Service ","
$105 - $178 (Based on Average Rates for a Standard Room)
","
,
Holiday Inn Express Orlando Airport
",4
"All reviews,paddle boats,lake bryan,washer and dryer,living room,hot tub,full kitchen,diamond resorts,gas grill,large lake,sister resort next door,two bedrooms and two baths,timeshare program,garbage bags,tv cabinet,two twin beds,through rci,lake view,table and chairs,kennedy space,main bathroom",3 star — Bryan's Spanish Cove 3*,"13875 State Road 535,Orlando,FL,32821-6371","
Non-Smoking Hotel ,
Pool,
Hot Tub ,
Suites,
Kitchenette,
Non-Smoking Rooms ,
Air Conditioning,
Refrigerator in room ,
Paid Wifi,
Paid Internet ,
Free Parking,
Self-Serve Laundry ","
$83 - $223 (Based on Average Rates for a Standard Room)
","
,
Bryan's Spanish Cove
",4
"All reviews,full kitchen,living room,mini suite,jacuzzi tub,palm parkway,downtown disney,visit florida,trash bags,one bedroom apartment,laundry soap,connecting door,min drive,dish soap,lake buena vista,time share,sleeper sofa,front desk staff,three nights,family vacation,convenient location",3 star — Legacy Vacation Resorts-Lake Buena Vista 3*,"8451 Palm Pkwy,Orlando,FL,32836-6414","
Wheelchair access ,
Pool,
Hot Tub,
Tennis Court,
Fitness Center with Gym / Workout Room ,
Kitchenette,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Air Conditioning,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Laundry Service,
Self-Serve Laundry,
Business Center with Internet Access,
Multilingual Staff ","
$89 - $188 (Based on Average Rates for a Standard Room)
","
,
Legacy Vacation Resorts-Lake Buena Vista
",4
"All reviews,waffle house next door,park and fly,one night,waffle maker,fresh cookies,yogurt,front desk,an early flight,florida mall,choice hotels,hot shower,next morning,port canaveral,night's sleep,busy road,free hot breakfast,rental car,room was clean,would stay again,hotel is located",2 star — Sleep Inn & Suites Airport 2*,"1700 McCoy Rd,Orlando,FL,32809-7816","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Hot Tub ,
Suites,
Non-Smoking Rooms,
Accessible rooms,
Family Rooms ,
Free High Speed Internet ( WiFi ),
Free Internet ,
Free Parking,
Business Center with Internet Access,
Shuttle Bus Service,
Airport Transportation,
Free Breakfast,
Multilingual Staff,
Self-Serve Laundry,
Breakfast Available,
Meeting Rooms,
Laundry Service ","
$80 - $186 (Based on Average Rates for a Standard Room)
","
,
Sleep Inn & Suites Airport
",4
"All reviews,chief engineer,king suite,beautiful pool,fire pit,excellent hotel,good size,bedding,microwave,desk,couch,breakfast,property,lobby",2.5 star — Fairfield Inn & Suites Orlando East/UCF Area 2.5*,"3420 Lake Lynda Dr,Orlando,FL,32817-1417","
Free Internet,
Free High Speed Internet ( WiFi ) ","
$115 - $196 (Based on Average Rates for a Standard Room)
","
,
Fairfield Inn & Suites Orlando East/UCF Area
",5
"All reviews,waffle house next door,one night,room was clean,free breakfast,an early flight,the breakfast area,florida mall,hot items,next morning,nice breakfast,free shuttle,shuttle service,hot breakfast,would stay here again,yogurt,rental car,pleasant stay,business center,mco,microwave",2.5 star — BEST WESTERN Airport Inn & Suites 2.5*,"8101 Aircenter Ct,Orlando,FL,32809-7414","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Restaurant,
Hot Tub,
Fitness Center with Gym / Workout Room ,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Microwave,
Air Conditioning,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Public Wifi ,
Free Parking,
Shuttle Bus Service,
Airport Transportation,
Free Breakfast,
Self-Serve Laundry,
Business Center with Internet Access,
Laundry Service,
Multilingual Staff,
Conference Facilities ","
$73 - $139 (Based on Average Rates for a Standard Room)
","
,
BEST WESTERN Airport Inn & Suites
",4
"All reviews,universal view,warm cookies,city walk,ale house,minute walk,tgi fridays,breakfast buffet,golden corral,universal orlando,cab ride,free shuttle,theme park,islands of adventure,upon check,shuttle service,gift shop,starbucks,lobby,walgreens,deli",3.5 star — Doubletree By Hilton at the Entrance to Universal Orlando 3.5*,"5780 Major Boulevard,Orlando,FL,32819-7904","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Restaurant,
Fitness Center with Gym / Workout Room,
Bar/Lounge,
Hot Tub ,
Non-Smoking Rooms,
Suites,
Family Rooms ,
Air Conditioning ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi,
Paid Internet ,
Business Center with Internet Access,
Room Service,
Dry Cleaning,
Meeting Rooms,
Laundry Service,
Concierge,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry,
Conference Facilities ","
$85 - $255 (Based on Average Rates for a Standard Room)
","
,
Doubletree By Hilton at the Entrance to Universal Orlando
",3.5
"All reviews,miniature golf,recommend this resort,pots and pans,no elevator,great amenities,full kitchen,laundry room,beds were very comfortable,nice resort,called the front desk,bedroom suite,condo,washer,pools,internet,tubs,units",3 star — Westgate Blue Tree Resort 3*,"12007 Cypress Run Dr,Orlando,FL,32836-6421","
Non-Smoking Hotel,
Wheelchair access ,
Pool,
Hot Tub,
Fitness Center with Gym / Workout Room ,
Suites,
Kitchenette,
Non-Smoking Rooms,
Family Rooms ,
Microwave,
Air Conditioning,
Refrigerator in room ,
Paid Wifi,
Free High Speed Internet ( WiFi ) ,
Children Activities (Kid / Family Friendly),
Free Parking,
Laundry Service,
Concierge,
Multilingual Staff,
Self-Serve Laundry,
Shuttle Bus Service ","
$107 - $206 (Based on Average Rates for a Standard Room)
","
,
Westgate Blue Tree Resort
",3.5
"All reviews,two bedroom suite,full kitchen,yogurt,the mickey mouse waffles,free breakfast,breakfast room,disney world,hot items,living area,the general manager,lake buena vista,hot tub,orlando area,short drive,hot breakfast,nice pool,close to downtown,kiddie pool,i highly recommend this hotel,great rate",3 star — Residence Inn Orlando Lake Buena Vista 3*,"11450 Marbella Palms Ct,Orlando,FL,32836-6234","
Pets Allowed ( Dog / Pet Friendly ),
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Hot Tub,
Tennis Court ,
Kitchenette,
Suites,
Family Rooms,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Free Breakfast,
Meeting Rooms,
Self-Serve Laundry,
Conference Facilities,
Dry Cleaning,
Laundry Service,
Banquet Room,
Multilingual Staff ","
$93 - $193 (Based on Average Rates for a Standard Room)
","
,
Residence Inn Orlando Lake Buena Vista
",4
"All reviews,latosha johnson,front desk clerk,orange blossom trail,the security guard,enjoyed my stay,rooms are nice and clean,a flat screen tv,the general manager,very nice stay,guest services,business trip,checking in,housekeeper,housekeeping,rates,walmart,cleanliness",1.5 star — Knights Inn Orlando 1.5*,"5870 S Orange Blossom Trl,Orlando,FL,32839-3918","
Wheelchair access ,
Non-Smoking Rooms ,
Air Conditioning ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Multilingual Staff,
Self-Serve Laundry ","
$48 - $156 (Based on Average Rates for a Standard Room)
","
,
Knights Inn Orlando
",4
"All reviews,close to the airport,free airport shuttle,hard boiled eggs,room was clean,an older hotel,continental breakfast,an early morning flight,shuttle service,yogurt,short stay,rental car,convenient location,would stay here again,easy access,mco,florida",2.5 star — La Quinta Inn Orlando Airport West 2.5*,"7931 Daetwyler Dr,Orlando,FL,32812-4809","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Pool ,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Breakfast,
Shuttle Bus Service,
Airport Transportation,
Multilingual Staff,
Free Parking,
Dry Cleaning,
Meeting Rooms,
Laundry Service,
Self-Serve Laundry ","
$70 - $133 (Based on Average Rates for a Standard Room)
","
,
La Quinta Inn Orlando Airport West
",3.5
"All reviews,orlando airport,an early flight,wake up call,port canaveral,free breakfast,hot breakfast,free shuttle,room was large,beds were very comfortable,mco,hooters,kitchenette,couch,fi",3 star — Ramada Suites Orlando Airport 3*,"7500 Augusta National Dr,Orlando,FL,32822-5020","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room ,
Suites,
Non-Smoking Rooms,
Kitchenette ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Business Center with Internet Access,
Shuttle Bus Service,
Free Breakfast,
Airport Transportation,
Meeting Rooms,
Self-Serve Laundry,
Free Parking,
Dry Cleaning,
Laundry Service,
Banquet Room,
Multilingual Staff,
Conference Facilities ","
$86 - $205 (Based on Average Rates for a Standard Room)
","
,
Ramada Suites Orlando Airport
",3.5
"All reviews,international drive,free breakfast,village inn,yogurt,the orange county convention center,hot breakfast,small kitchen,rooms were clean,close to sea world,i ride trolley,pool and hot tub,bedroom suite,the ritz,housekeeping staff,microwave,iride,aquatica",2.5 star — Hawthorn Suites by Wyndham Orlando Convention Center 2.5*,"6435 Westwood Blvd,Orlando,FL,32821-8025","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Restaurant,
Bar/Lounge,
Hot Tub ,
Suites,
Family Rooms,
Non-Smoking Rooms,
Kitchenette ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Free Breakfast,
Meeting Rooms,
Shuttle Bus Service,
Room Service,
Business Center with Internet Access,
Laundry Service,
Concierge,
Multilingual Staff,
Self-Serve Laundry ","
$80 - $129 (Based on Average Rates for a Standard Room)
","
,
Hawthorn Suites by Wyndham Orlando Convention Center
",3.5
"All reviews,ihop restaurant,red lobster,room was clean,fridge and microwave,walking distance,attending a conference,place to sleep,convenient location,housekeeping staff,walgreens,trolley,aquatica",2 star — Days Inn Orlando Convention Center/International Drive 2*,"9990 International Dr,Orlando,FL,32819-8105","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Restaurant,
Fitness Center with Gym / Workout Room ,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Laundry Service,
Multilingual Staff,
Self-Serve Laundry ","
$55 - $125 (Based on Average Rates for a Standard Room)
","
,
Days Inn Orlando Convention Center/International Drive
",3.5
"All reviews,small microwave,an early flight,pleasant stay,comfortable bed,front desk,one night,great hotel,mco,luggage,renovation,outlets,carpet",2.5 star — Fairfield Inn Orlando Airport 2.5*,"7100 Augusta National Dr,Orlando,FL,32822-5024","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Hot Tub ,
Non-Smoking Rooms,
Suites,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Business Center with Internet Access,
Free Breakfast,
Shuttle Bus Service,
Airport Transportation,
Self-Serve Laundry,
Dry Cleaning,
Meeting Rooms,
Laundry Service,
Multilingual Staff ","
$107 - $212 (Based on Average Rates for a Standard Room)
","
,
Fairfield Inn Orlando Airport
",4
"All reviews,front desk,print out boarding passes,clean spacious rooms,free breakfast in the morning,nice breakfast,king suite,nice room,would stay again,shower head,fitness room,water pressure,nice stay,free internet,up to date,an upgrade,convenient location,computers,hie,microwave,walmart",2.5 star — Holiday Inn Express Hotel & Suites Orlando-Ocoee East 2.5*,"7474 W Colonial Dr,Orlando,FL,32818-6747","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Fitness Center with Gym / Workout Room,
Pool,
Restaurant,
Hot Tub ,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Free Breakfast,
Meeting Rooms,
Self-Serve Laundry,
Breakfast Available,
Dry Cleaning,
Business Center with Internet Access,
Concierge ","
$109 - $200 (Based on Average Rates for a Standard Room)
","
,
Holiday Inn Express Hotel & Suites Orlando-Ocoee East
",4
"All reviews,citrus bowl,amway center,front desk,rooms were clean and comfortable,close to downtown,recommend this hotel,bw,edc,lounge,tile,housekeeper",2.5 star — BEST WESTERN Orlando West 2.5*,"2014 W Colonial Dr,Orlando,FL,32804-6908","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Pool,
Restaurant,
Bar/Lounge ,
Non-Smoking Rooms,
Smoking rooms available,
Family Rooms ,
Free High Speed Internet ( WiFi ),
Free Internet ,
Free Parking,
Multilingual Staff,
Meeting Rooms ","
$89 - $136 (Based on Average Rates for a Standard Room)
","
,
BEST WESTERN Orlando West
",3.5
"All reviews,bedroom suite,marriott rewards members,small apartment,major renovation,pleasant stay,yogurt,bed was comfortable,kennedy space center,full kitchen,hard boiled eggs,hotel is clean,extra space,enjoyed my stay,place to stay,front desk staff,outdoor pool,recommend this hotel,home away from home,the breakfast area,hotel is located",2.5 star — TownePlace Suites Orlando East/UCF Area 2.5*,"11801 High Tech Ave,Orlando,FL,32817-1490","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ),
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room ,
Kitchenette,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Free Breakfast,
Self-Serve Laundry,
Dry Cleaning,
Meeting Rooms,
Business Center with Internet Access,
Laundry Service ","
$133 - $206 (Based on Average Rates for a Standard Room)
","
,
TownePlace Suites Orlando East/UCF Area
",4
"All reviews,room was clean,university blvd,fairfield inn,close proximity,breakfast buffet,desk staff,within walking distance,the rooms were nice,easy access,would stay here again,business trip,a great stay,stayed here for nights,lobby,wawa,pillows,starbucks,couch,keys",3 star — Courtyard Orlando East/UCF Area 3*,"12000 Collegiate Way,Orlando,FL,32817-2157","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Restaurant,
Hot Tub,
Fitness Center with Gym / Workout Room ,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Meeting Rooms,
Business Center with Internet Access,
Dry Cleaning,
Laundry Service,
Multilingual Staff,
Self-Serve Laundry,
Conference Facilities ","
$132 - $212 (Based on Average Rates for a Standard Room)
","
,
Courtyard Orlando East/UCF Area
",4
"All reviews,panera bread,boutique hotel,downtown orlando,spa services,hot tub,thorton park,king room with balcony,oversized shower,two blocks,amway center,the hotel sits,original hotel,glass door,the hotel parking lot,walking distance,directly across the street,relaxing stay,first floor,location is fantastic,short stay",3 star — Eo Inn 3*,"227 N Eola Dr,Orlando,FL,32801-2036","
Wheelchair access,
Non-Smoking Hotel ,
Restaurant ,
Non-Smoking Rooms ,
Air Conditioning ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Dry Cleaning,
Laundry Service,
Concierge,
Multilingual Staff ","
$131 - $230 (Based on Average Rates for a Standard Room)
","
,
Eo Inn
",4
"All reviews,flat screen tv,breakfast room,nice room,coffee maker,free breakfast,excellent location,on i drive,wet n wild,mini fridge,rooms were clean,definitely stay here again,universal parks,ihop,cereal",2 star — Super 8 Orlando International Drive 2*,"5900 American Way,Orlando,FL,32819-8202","
Non-Smoking Hotel,
Wheelchair access ,
Pool ,
Non-Smoking Rooms,
Accessible rooms ,
Air Conditioning,
Microwave,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Public Wifi ,
Free Parking,
Free Breakfast,
Multilingual Staff,
Self-Serve Laundry ","
$54 - $111 (Based on Average Rates for a Standard Room)
","
,
Super 8 Orlando International Drive
",3.5
